Country Name,Country Code,Indicator Name,Year,Percentage
Burundi,BDI,% of total population using drinking water services,2003,52.38732666
Burundi,BDI,% of rural population using drinking water services,2003,49.35253118
Burundi,BDI,% of urban population using drinking water services,2003,83.4207481
Cabo Verde,CPV,% of total population using drinking water services,2003,79.68399728
Cabo Verde,CPV,% of rural population using drinking water services,2003,70.50575975
Cabo Verde,CPV,% of urban population using drinking water services,2003,86.89634716
Cameroon,CMR,% of total population using drinking water services,2003,59.01892036
Cameroon,CMR,% of rural population using drinking water services,2003,37.92343591
Cameroon,CMR,% of urban population using drinking water services,2003,82.48696789
Central African Republic,CAF,% of total population using drinking water services,2003,55.48437748
Central African Republic,CAF,% of rural population using drinking water services,2003,41.768438
Central African Republic,CAF,% of urban population using drinking water services,2003,77.9735365
Chad,TCD,% of total population using drinking water services,2003,40.4992037
Chad,TCD,% of rural population using drinking water services,2003,30.87193864
Chad,TCD,% of urban population using drinking water services,2003,75.16577113
"Congo, Dem. Rep.",COD,% of total population using drinking water services,2003,35.44310563
"Congo, Dem. Rep.",COD,% of rural population using drinking water services,2003,17.2027785
"Congo, Dem. Rep.",COD,% of urban population using drinking water services,2003,67.14070288
"Congo, Rep.",COG,% of total population using drinking water services,2003,58.44132636
"Congo, Rep.",COG,% of rural population using drinking water services,2003,18.47498951
"Congo, Rep.",COG,% of urban population using drinking water services,2003,85.00128421
Cote d'Ivoire,CIV,% of total population using drinking water services,2003,71.36634523
Cote d'Ivoire,CIV,% of rural population using drinking water services,2003,56.13231645
Cote d'Ivoire,CIV,% of urban population using drinking water services,2003,90.4439616
Djibouti,DJI,% of total population using drinking water services,2003,75.49428579
Djibouti,DJI,% of rural population using drinking water services,2003,53.19462156
Djibouti,DJI,% of urban population using drinking water services,2003,82.27987462
"Egypt, Arab Rep.",EGY,% of total population using drinking water services,2003,98.13405103
"Egypt, Arab Rep.",EGY,% of rural population using drinking water services,2003,97.2600558
"Egypt, Arab Rep.",EGY,% of urban population using drinking water services,2003,99.29567994
Eswatini,SWZ,% of total population using drinking water services,2003,55.85716009
Eswatini,SWZ,% of rural population using drinking water services,2003,46.40224548
Eswatini,SWZ,% of urban population using drinking water services,2003,88.8085719
Ethiopia,ETH,% of total population using drinking water services,2003,22.9331683
Ethiopia,ETH,% of rural population using drinking water services,2003,13.23689162
Ethiopia,ETH,% of urban population using drinking water services,2003,76.56985655
Gabon,GAB,% of total population using drinking water services,2003,81.64372062
Gabon,GAB,% of rural population using drinking water services,2003,43.00066851
Gabon,GAB,% of urban population using drinking water services,2003,90.65930639
"Gambia, The",GMB,% of total population using drinking water services,2003,74.96069707
"Gambia, The",GMB,% of rural population using drinking water services,2003,65.86003203
"Gambia, The",GMB,% of urban population using drinking water services,2003,83.86154445
Ghana,GHA,% of total population using drinking water services,2003,66.89205837
Ghana,GHA,% of rural population using drinking water services,2003,55.96395569
Ghana,GHA,% of urban population using drinking water services,2003,79.74603296
Guinea,GIN,% of total population using drinking water services,2003,56.10521851
Guinea,GIN,% of rural population using drinking water services,2003,45.22073404
Guinea,GIN,% of urban population using drinking water services,2003,79.55881296
Guinea-Bissau,GNB,% of total population using drinking water services,2003,56.77910553
Guinea-Bissau,GNB,% of rural population using drinking water services,2003,44.48073532
Guinea-Bissau,GNB,% of urban population using drinking water services,2003,77.37551661
Kenya,KEN,% of total population using drinking water services,2003,49.53425757
Kenya,KEN,% of rural population using drinking water services,2003,39.63293193
Kenya,KEN,% of urban population using drinking water services,2003,86.89914358
Lesotho,LSO,% of total population using drinking water services,2003,67.0127969
Lesotho,LSO,% of rural population using drinking water services,2003,62.84025087
Lesotho,LSO,% of urban population using drinking water services,2003,82.58074358
Liberia,LBR,% of total population using drinking water services,2003,64.48159806
Liberia,LBR,% of rural population using drinking water services,2003,52.24421539
Liberia,LBR,% of urban population using drinking water services,2003,79.22197849
Libya,LBY,% of total population using drinking water services,2003,86.8419806
Madagascar,MDG,% of total population using drinking water services,2003,38.41987314
Madagascar,MDG,% of rural population using drinking water services,2003,25.51552579
Madagascar,MDG,% of urban population using drinking water services,2003,71.70806693
Malawi,MWI,% of total population using drinking water services,2003,56.36836494
Malawi,MWI,% of rural population using drinking water services,2003,51.24990538
Malawi,MWI,% of urban population using drinking water services,2003,85.65971992
Mali,MLI,% of total population using drinking water services,2003,54.3701468
Mali,MLI,% of rural population using drinking water services,2003,43.58002829
Mali,MLI,% of urban population using drinking water services,2003,78.90302817
Mauritania,MRT,% of total population using drinking water services,2003,45.4159818
Mauritania,MRT,% of rural population using drinking water services,2003,28.87725452
Mauritania,MRT,% of urban population using drinking water services,2003,69.8644107
Mauritius,MUS,% of total population using drinking water services,2003,99.4133417
Mauritius,MUS,% of rural population using drinking water services,2003,99.13593505
Mauritius,MUS,% of urban population using drinking water services,2003,99.79119463
Morocco,MAR,% of total population using drinking water services,2003,66.49059949
Morocco,MAR,% of rural population using drinking water services,2003,35.27148825
Morocco,MAR,% of urban population using drinking water services,2003,92.74725522
Mozambique,MOZ,% of total population using drinking water services,2003,25.82298156
Mozambique,MOZ,% of rural population using drinking water services,2003,10.43066569
Mozambique,MOZ,% of urban population using drinking water services,2003,62.3668143
Namibia,NAM,% of total population using drinking water services,2003,77.55369222
Namibia,NAM,% of rural population using drinking water services,2003,66.83717459
Namibia,NAM,% of urban population using drinking water services,2003,97.71249499
Niger,NER,% of total population using drinking water services,2003,39.1892815
Niger,NER,% of rural population using drinking water services,2003,29.02223904
